2024-02-18 16:56:38.451884	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&award.rfa=ENCODE3&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR365NVO/	ENCSR365NVO	eCLIP	eCLIP	cell line	/targets/TRA2A-human/	TRA2A	TRA2A	Homo sapiens K562	K562	GEO:GSE91702	eCLIP experiment on K562 against TRA2A	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF917GQR/,/files/ENCFF795IGM/,/files/ENCFF349ZAH/,/files/ENCFF116QDH/,/files/ENCFF222FBC/,/files/ENCFF059QDI/,/files/ENCFF004IIT/,/files/ENCFF846XXE/,/files/ENCFF159MVB/,/files/ENCFF608LUC/,/files/ENCFF079XEB/,/files/ENCFF914PEF/,/files/ENCFF830EEK/,/files/ENCFF801MSL/,/files/ENCFF901JTH/,/files/ENCFF127SBH/,/files/ENCFF349CWI/,/files/ENCFF726PFJ/,/files/ENCFF257VRQ/,/files/ENCFF744EQP/,/files/ENCFF402AIE/,/files/ENCFF618ZPP/,/files/ENCFF669QSB/,/files/ENCFF249CGM/,/files/ENCFF086AMC/,/files/ENCFF658CJG/		ENCBS110VVJ,ENCBS774KGY	2,1	1	ENCAB683DWW	Homo sapiens	adult	53 years												/replicates/ec26d0a2-ba1e-45c5-bd00-8e96544358df/,/replicates/413013be-f9cd-497f-8913-82c3efcfa303/				
/experiments/ENCSR141OIM/	ENCSR141OIM	eCLIP	eCLIP	cell line	/targets/DDX6-human/	DDX6	DDX6	Homo sapiens HepG2	HepG2	RBPImage:DDX6,GEO:GSE91527	eCLIP experiment on HepG2 against DDX6	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF513AFK/,/files/ENCFF102XRX/,/files/ENCFF057WYD/,/files/ENCFF566VWD/,/files/ENCFF978UYI/,/files/ENCFF293PUM/,/files/ENCFF261SMW/,/files/ENCFF901JSX/,/files/ENCFF398FGK/,/files/ENCFF666DHB/,/files/ENCFF372OJA/,/files/ENCFF316XIZ/,/files/ENCFF157GRN/,/files/ENCFF661BGG/,/files/ENCFF486QLT/,/files/ENCFF706BZA/,/files/ENCFF035DLT/,/files/ENCFF614NUP/,/files/ENCFF438KSN/,/files/ENCFF650BQD/,/files/ENCFF978MRH/,/files/ENCFF680IKQ/,/files/ENCFF629EPY/,/files/ENCFF526EOJ/,/files/ENCFF874OGQ/,/files/ENCFF707KQK/		ENCBS492SDY,ENCBS621TAB	2,1	1	ENCAB348UON	Homo sapiens	child	15 years												/replicates/8f57b9d5-6e5f-4fc6-8e1a-13e084097e72/,/replicates/1bcf705f-3fe8-4b8a-8a2a-b30f2982b20c/				
/experiments/ENCSR916XIV/	ENCSR916XIV	eCLIP	eCLIP	cell line	/targets/EIF3H-human/	EIF3H	EIF3H	Homo sapiens HepG2	HepG2	GEO:GSE177826,RBPImage:EIF3H	eCLIP experiment on HepG2 against EIF3H	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF408PDH/,/files/ENCFF146VOH/,/files/ENCFF105SXR/,/files/ENCFF834HXI/,/files/ENCFF321VYR/,/files/ENCFF135UVS/,/files/ENCFF928OEC/,/files/ENCFF810ZZO/,/files/ENCFF815GWX/,/files/ENCFF430TTF/,/files/ENCFF017NSD/,/files/ENCFF280DFG/,/files/ENCFF560ZPH/,/files/ENCFF860NZS/,/files/ENCFF479MEO/,/files/ENCFF862XXR/,/files/ENCFF730RYG/,/files/ENCFF813JIK/,/files/ENCFF770FPA/,/files/ENCFF582LGR/,/files/ENCFF623SYZ/,/files/ENCFF556DEY/,/files/ENCFF633VCU/,/files/ENCFF487ANP/,/files/ENCFF218UKP/,/files/ENCFF187KFJ/		ENCBS881CIF,ENCBS308ZPA	2,1	1	ENCAB957ITF	Homo sapiens	child	15 years												/replicates/53c845a2-4cf7-4ab3-ab0a-33b95b96a82e/,/replicates/91453edc-7193-408f-81b0-4e118cf61247/				
/experiments/ENCSR351PVI/	ENCSR351PVI	eCLIP	eCLIP	cell line	/targets/SLTM-human/	SLTM	SLTM	Homo sapiens HepG2	HepG2	RBPImage:SLTM,GEO:GSE91691	eCLIP experiment on HepG2 against SLTM	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF065END/,/files/ENCFF958NRC/,/files/ENCFF208JVP/,/files/ENCFF142LPF/,/files/ENCFF125BHF/,/files/ENCFF736YMC/,/files/ENCFF837ZOX/,/files/ENCFF021KOR/,/files/ENCFF201XIY/,/files/ENCFF663JSG/,/files/ENCFF086FAD/,/files/ENCFF991OLB/,/files/ENCFF613KGS/,/files/ENCFF105HLP/,/files/ENCFF629HGT/,/files/ENCFF447RUX/,/files/ENCFF082MTD/,/files/ENCFF121RVH/,/files/ENCFF870XZV/,/files/ENCFF892IWC/,/files/ENCFF957GRM/,/files/ENCFF725FNJ/,/files/ENCFF487JJR/,/files/ENCFF510GIR/,/files/ENCFF214GAX/,/files/ENCFF636UAR/		ENCBS547JWV,ENCBS537ADD	2,1	1	ENCAB526HXQ	Homo sapiens	child	15 years												/replicates/3c9c298b-a186-4772-944b-c9968763385a/,/replicates/a06e09b2-eba5-4c70-89d2-6934c37022aa/				
/experiments/ENCSR328LLU/	ENCSR328LLU	eCLIP	eCLIP	cell line	/targets/U2AF1-human/	U2AF1	U2AF1L5,U2AF1	Homo sapiens HepG2	HepG2	RBPImage:U2AF1,GEO:GSE91665	eCLIP experiment on HepG2 against U2AF1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF222RBX/,/files/ENCFF249GEL/,/files/ENCFF084CWF/,/files/ENCFF569ESD/,/files/ENCFF318ITR/,/files/ENCFF062APM/,/files/ENCFF021VWK/,/files/ENCFF755DUB/,/files/ENCFF059KEP/,/files/ENCFF901KXE/,/files/ENCFF553KUR/,/files/ENCFF811WVR/,/files/ENCFF600LTQ/,/files/ENCFF929VHK/,/files/ENCFF083IKP/,/files/ENCFF651VRQ/,/files/ENCFF542NOA/,/files/ENCFF056LEW/,/files/ENCFF078SCZ/,/files/ENCFF295GHA/,/files/ENCFF769KHX/,/files/ENCFF545ZWD/,/files/ENCFF329PEQ/,/files/ENCFF980HNZ/,/files/ENCFF633PBX/,/files/ENCFF357MQS/		ENCBS357UNN,ENCBS012DTZ	1,2	1	ENCAB298WVV	Homo sapiens	child	15 years												/replicates/2f7554fd-9ca7-4b97-b62d-c8b8c402a13a/,/replicates/221e830f-bfab-4a4b-9844-c60c59305ac6/				
/experiments/ENCSR529GSJ/	ENCSR529GSJ	eCLIP	eCLIP	cell line	/targets/DHX30-human/	DHX30	DHX30	Homo sapiens K562	K562	GEO:GSE91845	eCLIP experiment on K562 against DHX30	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF485NXM/,/files/ENCFF238BOS/,/files/ENCFF116KYR/,/files/ENCFF413RCX/,/files/ENCFF510RNY/,/files/ENCFF846CJI/,/files/ENCFF301IKV/,/files/ENCFF445FRC/,/files/ENCFF845MNN/,/files/ENCFF642SST/,/files/ENCFF746LFQ/,/files/ENCFF028SVZ/,/files/ENCFF241EWR/,/files/ENCFF697MVO/,/files/ENCFF050FPH/,/files/ENCFF513KIB/,/files/ENCFF262GIM/,/files/ENCFF128AKC/,/files/ENCFF507AKH/,/files/ENCFF634UAJ/,/files/ENCFF162KHT/,/files/ENCFF803KPC/,/files/ENCFF430GFT/,/files/ENCFF263FVL/,/files/ENCFF168DFB/,/files/ENCFF134SKQ/		ENCBS517UIR,ENCBS039CVO	1,2	1	ENCAB596PUY	Homo sapiens	adult	53 years												/replicates/ee5b709c-0d81-4843-b6ad-3b3e4df8ff2f/,/replicates/d2ebc4ad-aae5-479b-9a82-896b57fd6c04/				
/experiments/ENCSR018RVZ/	ENCSR018RVZ	eCLIP	eCLIP	cell line	/targets/NCBP2-human/	NCBP2	NCBP2	Homo sapiens HepG2	HepG2	RBPImage:NCBP2,GEO:GSE91417	eCLIP experiment on HepG2 against NCBP2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF841ZMA/,/files/ENCFF444ZHJ/,/files/ENCFF731KNX/,/files/ENCFF838SXG/,/files/ENCFF071ZJE/,/files/ENCFF457IKB/,/files/ENCFF456PLF/,/files/ENCFF025VQL/,/files/ENCFF138FXS/,/files/ENCFF131GXP/,/files/ENCFF285KVV/,/files/ENCFF352SYT/,/files/ENCFF861WKP/,/files/ENCFF683SQV/,/files/ENCFF442XFF/,/files/ENCFF890DWK/,/files/ENCFF928PFE/,/files/ENCFF692RZM/,/files/ENCFF047YUZ/,/files/ENCFF500HBQ/,/files/ENCFF355UYF/,/files/ENCFF933CZY/,/files/ENCFF317PCG/,/files/ENCFF843UUO/,/files/ENCFF209YSK/,/files/ENCFF064FLX/		ENCBS362ASG,ENCBS308ZPA	1,2	1	ENCAB039KCI	Homo sapiens	child	15 years												/replicates/d3fc67d4-3d98-4c3a-9be7-06d8e68ffb7b/,/replicates/917dba57-2eb4-4473-aaac-1bebe4f703f3/				
/experiments/ENCSR384KAN/	ENCSR384KAN	eCLIP	eCLIP	cell line	/targets/PTBP1-human/	PTBP1	PTBP1	Homo sapiens HepG2	HepG2	RBPImage:PTBP1,GEO:GSE91714	eCLIP experiment on HepG2 against PTBP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF170SCU/,/files/ENCFF824TZM/,/files/ENCFF921MMF/,/files/ENCFF176JNE/,/files/ENCFF515WDT/,/files/ENCFF395VNE/,/files/ENCFF938PTT/,/files/ENCFF295MQP/,/files/ENCFF386UIG/,/files/ENCFF542ACI/,/files/ENCFF609IKI/,/files/ENCFF052DNE/,/files/ENCFF320OEB/,/files/ENCFF936SHU/,/files/ENCFF051PIE/,/files/ENCFF245YUN/,/files/ENCFF363UDO/,/files/ENCFF726SQU/,/files/ENCFF154BAE/,/files/ENCFF471GJE/,/files/ENCFF130PWU/,/files/ENCFF100OEX/,/files/ENCFF696ZPD/,/files/ENCFF216WAA/,/files/ENCFF301FYI/,/files/ENCFF795DEV/		ENCBS575NGC,ENCBS074YUC	2,1	1	ENCAB553IRN	Homo sapiens	child	15 years												/replicates/3f9bded4-29a9-4845-ac07-7c61d2255903/,/replicates/2a982a47-fbf5-4f2c-babb-53248c400611/				
/experiments/ENCSR993OLA/	ENCSR993OLA	eCLIP	eCLIP	cell line	/targets/IGF2BP3-human/	IGF2BP3	IGF2BP3	Homo sapiens HepG2	HepG2	RBPImage:IGF2BP3,GEO:GSE92220	eCLIP experiment on HepG2 against IGF2BP3	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF518ZYS/,/files/ENCFF768LZF/,/files/ENCFF860PRT/,/files/ENCFF333RHN/,/files/ENCFF163VGP/,/files/ENCFF957CDL/,/files/ENCFF311TOZ/,/files/ENCFF270FPU/,/files/ENCFF015NHN/,/files/ENCFF358BAW/,/files/ENCFF386MJS/,/files/ENCFF655ZEC/,/files/ENCFF889AZG/,/files/ENCFF225YAS/,/files/ENCFF119VBJ/,/files/ENCFF656OKM/,/files/ENCFF152MMM/,/files/ENCFF886SDQ/,/files/ENCFF858ZLX/,/files/ENCFF175PMW/,/files/ENCFF998WZW/,/files/ENCFF076GHL/,/files/ENCFF631PRH/,/files/ENCFF049ZWL/,/files/ENCFF932BHQ/,/files/ENCFF351DRD/		ENCBS547JWV,ENCBS537ADD	2,1	1	ENCAB934MDN	Homo sapiens	child	15 years												/replicates/748c1cbd-1bda-4ee4-b195-f0aa40125308/,/replicates/eb7eba71-225c-40db-9703-53434c3a39cb/				
/experiments/ENCSR815VVI/	ENCSR815VVI	eCLIP	eCLIP	cell line	/targets/CDC40-human/	CDC40	CDC40	Homo sapiens HepG2	HepG2	RBPImage:CDC40,GEO:GSE92074	eCLIP experiment on HepG2 against CDC40	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF359LZO/,/files/ENCFF376EVA/,/files/ENCFF570ACD/,/files/ENCFF171MEK/,/files/ENCFF886RPO/,/files/ENCFF282MQX/,/files/ENCFF204UQL/,/files/ENCFF770GEL/,/files/ENCFF416LFA/,/files/ENCFF115LRN/,/files/ENCFF160PYB/,/files/ENCFF600TAI/,/files/ENCFF897ZVJ/,/files/ENCFF098MVQ/,/files/ENCFF983HUL/,/files/ENCFF951IZB/,/files/ENCFF909QKC/,/files/ENCFF027MEO/,/files/ENCFF890AXT/,/files/ENCFF513MLD/,/files/ENCFF684OXK/,/files/ENCFF134NUB/,/files/ENCFF035SSS/,/files/ENCFF586WCC/,/files/ENCFF373ROO/,/files/ENCFF635KCV/		ENCBS492SDY,ENCBS881CIF	2,1	1	ENCAB127ICL	Homo sapiens	child	15 years												/replicates/df6f4658-e832-42bb-9b5e-23241d3891df/,/replicates/db251f32-4070-4724-8477-d6f89f692f7c/				
/experiments/ENCSR921SXC/	ENCSR921SXC	eCLIP	eCLIP	cell line	/targets/XPO5-human/	XPO5	XPO5	Homo sapiens HepG2	HepG2	GEO:GSE92166,RBPImage:XPO5	eCLIP experiment on HepG2 against XPO5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF440FET/,/files/ENCFF039NQM/,/files/ENCFF172XZS/,/files/ENCFF865ZYB/,/files/ENCFF989AWZ/,/files/ENCFF581UJN/,/files/ENCFF679AXS/,/files/ENCFF207XKP/,/files/ENCFF764UJQ/,/files/ENCFF979NID/,/files/ENCFF927ZQS/,/files/ENCFF647KPG/,/files/ENCFF487LYC/,/files/ENCFF637FLJ/,/files/ENCFF902TPE/,/files/ENCFF397OKO/,/files/ENCFF930GWN/,/files/ENCFF327VCE/,/files/ENCFF756YND/,/files/ENCFF028MVM/,/files/ENCFF957KNE/,/files/ENCFF801OMV/,/files/ENCFF694HBX/,/files/ENCFF032ESQ/,/files/ENCFF112VQE/,/files/ENCFF774XBL/		ENCBS621TAB,ENCBS074YUC	1,2	1	ENCAB769WTH	Homo sapiens	child	15 years												/replicates/400aa77d-6723-4a06-b4c4-a8138be2cdc1/,/replicates/8553463a-6e3b-4994-ad35-179722dbf0a1/				
/experiments/ENCSR844RVX/	ENCSR844RVX	eCLIP	eCLIP	cell line	/targets/EFTUD2-human/	EFTUD2	EFTUD2	Homo sapiens K562	K562	GEO:GSE92099	eCLIP experiment on K562 against EFTUD2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF073SAE/,/files/ENCFF701RMR/,/files/ENCFF273YUG/,/files/ENCFF688KVW/,/files/ENCFF737JZP/,/files/ENCFF652IOV/,/files/ENCFF190WAS/,/files/ENCFF187FER/,/files/ENCFF703QKL/,/files/ENCFF239CMH/,/files/ENCFF909OID/,/files/ENCFF931LHZ/,/files/ENCFF172TCX/,/files/ENCFF396EFU/,/files/ENCFF993ASY/,/files/ENCFF987LSY/,/files/ENCFF151XSN/,/files/ENCFF862ZPV/,/files/ENCFF689YIJ/,/files/ENCFF691BHS/,/files/ENCFF092TPS/,/files/ENCFF174GUB/,/files/ENCFF813UWE/,/files/ENCFF238FXW/,/files/ENCFF477VKY/,/files/ENCFF435OQO/		ENCBS505ILK,ENCBS175JIH	1,2	1	ENCAB787OVJ	Homo sapiens	adult	53 years												/replicates/ff4722c4-7864-4b43-977a-f3e0546022d9/,/replicates/1fb9e7b7-8449-436f-ac40-99b388580805/				
/experiments/ENCSR657TZZ/	ENCSR657TZZ	eCLIP	eCLIP	cell line	/targets/ZNF622-human/	ZNF622	ZNF622	Homo sapiens K562	K562	GEO:GSE91961	eCLIP experiment on K562 against ZNF622	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF529AAI/,/files/ENCFF890BOX/,/files/ENCFF241RKD/,/files/ENCFF005MIK/,/files/ENCFF216ACB/,/files/ENCFF388PIX/,/files/ENCFF037BNT/,/files/ENCFF934JXI/,/files/ENCFF259ZHT/,/files/ENCFF356JJT/,/files/ENCFF134QVX/,/files/ENCFF554YEF/,/files/ENCFF727FDI/,/files/ENCFF087IME/,/files/ENCFF177VMJ/,/files/ENCFF869NWQ/,/files/ENCFF167ADU/,/files/ENCFF285IGP/,/files/ENCFF177JVW/,/files/ENCFF567UXH/,/files/ENCFF389TCM/,/files/ENCFF282VKB/,/files/ENCFF416UBT/,/files/ENCFF525LEL/,/files/ENCFF799JDN/,/files/ENCFF280WXN/		ENCBS517UIR,ENCBS175JIH	2,1	1	ENCAB041OEQ	Homo sapiens	adult	53 years												/replicates/0bed349b-233d-463e-840a-ed5f9b98b1fe/,/replicates/91a7fac7-c70f-41f8-9c5c-cc704c185d02/				
/experiments/ENCSR628IDK/	ENCSR628IDK	eCLIP	eCLIP	cell line	/targets/KHDRBS1-human/	KHDRBS1	KHDRBS1	Homo sapiens K562	K562	GEO:GSE91928	eCLIP experiment on K562 against KHDRBS1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF289UZZ/,/files/ENCFF651RTO/,/files/ENCFF676NAG/,/files/ENCFF947CCD/,/files/ENCFF608WLW/,/files/ENCFF352QTY/,/files/ENCFF124YKO/,/files/ENCFF778POI/,/files/ENCFF787ROO/,/files/ENCFF412OIS/,/files/ENCFF381KMI/,/files/ENCFF603CPZ/,/files/ENCFF167NEJ/,/files/ENCFF141IVW/,/files/ENCFF134SUE/,/files/ENCFF577PBB/,/files/ENCFF707HNB/,/files/ENCFF027UTH/,/files/ENCFF052ABQ/,/files/ENCFF390ANM/,/files/ENCFF214SWT/,/files/ENCFF738QUP/,/files/ENCFF164NCN/,/files/ENCFF862UDL/,/files/ENCFF610VBL/,/files/ENCFF388PCV/		ENCBS931MQO,ENCBS831COV	2,1	1	ENCAB974QUZ	Homo sapiens	adult	53 years												/replicates/da6597d1-0cfe-401a-8863-6ef952d6752a/,/replicates/3db36494-fd7c-4b07-97c5-258fe2b54ed3/				
/experiments/ENCSR648LAH/	ENCSR648LAH	eCLIP	eCLIP	cell line	/targets/DDX3X-human/	DDX3X	DDX3X	Homo sapiens HepG2	HepG2	GEO:GSE91951,RBPImage:DDX3X	eCLIP experiment on HepG2 against DDX3X	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF484KWX/,/files/ENCFF524KUN/,/files/ENCFF244ADV/,/files/ENCFF059FHR/,/files/ENCFF984UNN/,/files/ENCFF889OOU/,/files/ENCFF885OWJ/,/files/ENCFF402KOO/,/files/ENCFF957SIF/,/files/ENCFF951KHO/,/files/ENCFF371HBY/,/files/ENCFF033UUP/,/files/ENCFF856BBW/,/files/ENCFF002LWJ/,/files/ENCFF392EOJ/,/files/ENCFF110YPM/,/files/ENCFF878MOI/,/files/ENCFF777NMK/,/files/ENCFF798XQM/,/files/ENCFF799ICU/,/files/ENCFF635SWD/,/files/ENCFF871UZO/,/files/ENCFF500QBI/,/files/ENCFF624DZN/,/files/ENCFF562CTF/,/files/ENCFF336PLF/		ENCBS362ASG,ENCBS308ZPA	1,2	1	ENCAB173JTT	Homo sapiens	child	15 years												/replicates/8c177477-6921-47f6-b343-25271545b3d6/,/replicates/5e60aa05-9d29-42d9-a6af-90b463f049ad/				
/experiments/ENCSR506OTC/	ENCSR506OTC	eCLIP	eCLIP	cell line	/targets/TBRG4-human/	TBRG4	TBRG4	Homo sapiens K562	K562	GEO:GSE91825	eCLIP experiment on K562 against TBRG4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF894RPF/,/files/ENCFF399OEH/,/files/ENCFF582GSU/,/files/ENCFF345TKW/,/files/ENCFF910QNU/,/files/ENCFF307XYP/,/files/ENCFF509AKB/,/files/ENCFF273ZJR/,/files/ENCFF259AFA/,/files/ENCFF740LLA/,/files/ENCFF769QMS/,/files/ENCFF445ALF/,/files/ENCFF371AWB/,/files/ENCFF687IPT/,/files/ENCFF003ZMM/,/files/ENCFF165REA/,/files/ENCFF412KGD/,/files/ENCFF618WYU/,/files/ENCFF033ZLA/,/files/ENCFF040CEA/,/files/ENCFF734UNZ/,/files/ENCFF813VYB/,/files/ENCFF577BHE/,/files/ENCFF475YXN/,/files/ENCFF302CMM/,/files/ENCFF433EPL/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB890JXZ	Homo sapiens	adult	53 years												/replicates/a65f6ed1-987e-4471-a4c6-71311c30e3ff/,/replicates/30918ded-45f9-47d4-8d7b-6bab51695292/				
/experiments/ENCSR724RDN/	ENCSR724RDN	eCLIP	eCLIP	cell line	/targets/HNRNPL-human/	HNRNPL	HNRNPL	Homo sapiens HepG2	HepG2	GEO:GSE177562	eCLIP experiment on HepG2 against HNRNPL	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF890KEE/,/files/ENCFF149UBH/,/files/ENCFF761PZC/,/files/ENCFF242YTA/,/files/ENCFF081VYS/,/files/ENCFF840DTR/,/files/ENCFF894SMP/,/files/ENCFF236KJO/,/files/ENCFF033PSX/,/files/ENCFF518JBW/,/files/ENCFF607WID/,/files/ENCFF118UDX/,/files/ENCFF229ZCQ/,/files/ENCFF058KFE/,/files/ENCFF238ELZ/,/files/ENCFF804QLX/,/files/ENCFF038OQW/,/files/ENCFF306SPZ/,/files/ENCFF196CQK/,/files/ENCFF266TKW/,/files/ENCFF581SSQ/,/files/ENCFF415HDB/,/files/ENCFF073PCD/,/files/ENCFF103PRM/,/files/ENCFF819VZW/,/files/ENCFF942HMV/		ENCBS308ZPA,ENCBS621TAB	1,2	1	ENCAB734ADP	Homo sapiens	child	15 years												/replicates/8a63b80a-5731-43d8-890f-8c21174bcc72/,/replicates/e3f290b6-66e9-43a5-b0a8-22290e8f6271/				
/experiments/ENCSR755TJC/	ENCSR755TJC	eCLIP	eCLIP	cell line	/targets/HNRNPUL1-human/	HNRNPUL1	HNRNPUL1	Homo sapiens HepG2	HepG2	RBPImage:HNRNPUL1,GEO:GSE92029	eCLIP experiment on HepG2 against HNRNPUL1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF007BKB/,/files/ENCFF956VZN/,/files/ENCFF648UJC/,/files/ENCFF168AGB/,/files/ENCFF398LMC/,/files/ENCFF076JEG/,/files/ENCFF355WVE/,/files/ENCFF536XVW/,/files/ENCFF956ELY/,/files/ENCFF216CTT/,/files/ENCFF309UEL/,/files/ENCFF301CMC/,/files/ENCFF021KKM/,/files/ENCFF162GIM/,/files/ENCFF536HED/,/files/ENCFF412WFJ/,/files/ENCFF713PRK/,/files/ENCFF610JVZ/,/files/ENCFF676GXG/,/files/ENCFF801KHR/,/files/ENCFF487VHA/,/files/ENCFF569CXX/,/files/ENCFF407BEZ/,/files/ENCFF124XWE/,/files/ENCFF686YHG/,/files/ENCFF831POP/		ENCBS362ASG,ENCBS548DJV	1,2	1	ENCAB484JUT	Homo sapiens	child	15 years												/replicates/7425ae18-78d8-496f-a8be-4a346ac9e787/,/replicates/ffcd1736-a39c-44e5-a1d5-9fcba800b34b/				
/experiments/ENCSR197INS/	ENCSR197INS	eCLIP	eCLIP	cell line	/targets/PPIL4-human/	PPIL4	PPIL4	Homo sapiens K562	K562	GEO:GSE91562	eCLIP experiment on K562 against PPIL4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF234LRU/,/files/ENCFF045ANJ/,/files/ENCFF854FTL/,/files/ENCFF427FOO/,/files/ENCFF194KZE/,/files/ENCFF601IBB/,/files/ENCFF546EKR/,/files/ENCFF823SYP/,/files/ENCFF648KRQ/,/files/ENCFF659VVA/,/files/ENCFF926PKF/,/files/ENCFF326MGP/,/files/ENCFF387QWV/,/files/ENCFF605SJT/,/files/ENCFF366XQT/,/files/ENCFF179UGN/,/files/ENCFF277LUS/,/files/ENCFF559HGK/,/files/ENCFF188XKC/,/files/ENCFF036ZXE/,/files/ENCFF220VDV/,/files/ENCFF987VIP/,/files/ENCFF727EPC/,/files/ENCFF028OXA/,/files/ENCFF178WNA/,/files/ENCFF410EMT/		ENCBS318IMK,ENCBS517UIR	2,1	1	ENCAB535ZKU	Homo sapiens	adult	53 years												/replicates/a2b3fa19-1d75-4aef-8c7f-ee4609e24aea/,/replicates/79774206-9fb9-43e2-b807-4a3bda256651/				
/experiments/ENCSR331VNX/	ENCSR331VNX	eCLIP	eCLIP	cell line	/targets/FMR1-human/	FMR1	FMR1	Homo sapiens K562	K562	GEO:GSE91670	eCLIP experiment on K562 against FMR1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF647ULQ/,/files/ENCFF319MIE/,/files/ENCFF111LIY/,/files/ENCFF217LJP/,/files/ENCFF736XNI/,/files/ENCFF436TNC/,/files/ENCFF700XBC/,/files/ENCFF525EHR/,/files/ENCFF693DNX/,/files/ENCFF907OCS/,/files/ENCFF310SIK/,/files/ENCFF734CGK/,/files/ENCFF441DGZ/,/files/ENCFF928HDW/,/files/ENCFF454HHT/,/files/ENCFF997CVI/,/files/ENCFF441ZDI/,/files/ENCFF480NUZ/,/files/ENCFF965SEZ/,/files/ENCFF393YLO/,/files/ENCFF457ETB/,/files/ENCFF845EEJ/,/files/ENCFF898JKK/,/files/ENCFF092SIF/,/files/ENCFF337OXN/,/files/ENCFF377LAA/		ENCBS993NMB,ENCBS885HUO	2,1	1	ENCAB000BFK	Homo sapiens	adult	53 years												/replicates/07f1363b-a7dd-4283-a2e0-b74d9b392bad/,/replicates/cad5af31-b7a8-442e-a579-e0468b1d6cff/				
/experiments/ENCSR999WKT/	ENCSR999WKT	eCLIP	eCLIP	cell line	/targets/DDX24-human/	DDX24	DDX24	Homo sapiens K562	K562	GEO:GSE92226	eCLIP experiment on K562 against DDX24	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF692JAV/,/files/ENCFF795YLW/,/files/ENCFF661UCF/,/files/ENCFF091DPF/,/files/ENCFF240HDP/,/files/ENCFF280ZCF/,/files/ENCFF792WPY/,/files/ENCFF023VLF/,/files/ENCFF768FYI/,/files/ENCFF342NDL/,/files/ENCFF880YOU/,/files/ENCFF940RTF/,/files/ENCFF153DCN/,/files/ENCFF792GUZ/,/files/ENCFF279IBQ/,/files/ENCFF357VDQ/,/files/ENCFF753RBY/,/files/ENCFF537KWB/,/files/ENCFF006KFT/,/files/ENCFF354NUG/,/files/ENCFF701ZYH/,/files/ENCFF142OCF/,/files/ENCFF536KEA/,/files/ENCFF066CRM/,/files/ENCFF533TMN/,/files/ENCFF517ZWJ/		ENCBS318IMK,ENCBS175JIH	1,2	1	ENCAB988AYG	Homo sapiens	adult	53 years												/replicates/7cbc5597-7cf1-4f72-a1e1-83cc7674d0cd/,/replicates/4507281f-e445-4292-a56b-8a7bc11c323a/				
